full_text	label_promo	label_category
@worksfess Mending beli motor nder kalo bisa naik motor. Jaraknya ga begitu jauh tapi kalo naik KRL muter lama tp ya murah kalo naik gojek lumayan hemat waktu tp mahal	0	-1
2 hari ini gojek beli tuku murah bgt demi alex. Potongan aja gede bgt 86 rebu gaes https://t.co/P29JhWy5LA	0	-1
bener wkwk stationery lucu2 lebih banyak di sopi tp beli stationery buat kantor tetep belinya di toped krn kdg lebih murah dan cashbacknya masuk ke gopay bs dipake buat gojek/gocarnya wkkw	0	-1
Di grab juga biasanya banyak promo aku sering pesen lewat grab tapi aku pick up. Seringnya kayak beli minuman kayak fore/tomoro. Kalau di gojek biasanya lebih murah kalau delivery order kapanan beli nasi padang cuma 10rb udah sama ongkir.	0	-1
ya dua2nya juga gitu sih kadang lebih murah gofood kadang lebih murah grabfood. makanya kalo mau beli makan aku buka 2 aplikasi itu buat bandingin. kadang jg pake shopeefood sih tp biasanya ga sebanyak grab/gojek discountnya.	0	-1
udah ga pernah nyentuh gojek app samsek karna apa2 lebih mahal dibanding grab. apalagi kalo sering grabfood beli voucher langganan akan lebih murah lg harga grabfoodnya	0	-1
@convomf Kalo versi ku gini : Untuk driver diaku lebih murah GOJEK Untuk makanan : 1. GRAB lebih murah buat beli makanan yg harga under 30k soalnya gratis ongkir 0 2. GOJEK lebih murah buat beli makanan yg harga 40k+ biasanya kalo beli banyak diskonnya gede	0	-1
@iqbalbskr_ Wkwk jaman gojek masih banyak promo Dan ada bugnya biar bisa murah jadi bisa beli dengan harga produksinya wkwk	0	-1
Bjir lah kl mau beli point coffee mendingan di klikindomaret sih drpd di gojek/grab. Ongkir lebih murah trs gada biaya tambahan segala macem	0	-1
Untuk sistem langganan per 3 bulan bisa beli voucher 3 bulan langsung lewat Tokopedia dan Gojek via aplikasi karena jatuhnya lebih murah daripada beli masing sebulan.	0	-1
@sohnb0lt Beli jugaaa ayo qui!!! Murah bgt potongan gojek 38rb nih mayan	0	-1
@dearestnanon gue lupa sama namanya ongkir di tokped dan gojek. tiap transaksi selalu cashback min &5 ribu. langganan vidio EPL setahun cuma 200 ribuan. belanja kebutuhan harian ga nyampe 2 jam dan lebih murah dari beli langsung di supermarket. beli gofud lebih murah dari beli langsung dll.	0	-1
Paket Internet: Abang gojek: duitnya cuma cukup beli harian tapi terpaksa beli lebih mahal demi kerja. Mbak-mbak cluster yang pesen go-food: langganan pascabayar dapet diskon dari operator data+telepon+SMS unlimited jatuhnya lebih murah. Ada contoh lain?	0	-1
@discountfess nder inimah emg toko yg dulu di blacklist sama anak df pas jaman2 dapet gratisan di gojek (dulu sering bgt jadi murah) soalnya maaf dapurnya kotor dan rasanya kurang jg. dulu aku sempet beli dari gojek ga kumakan	0	-1
Misalnya nih: 1. Duluuuu calo beli dari orang lokal per meter 10ribu berdasar info orang dalam 2. Negara promosi investasi 3. Calo ngejual tanah per meter 50ribu emang masih murah tapi untung 400% 4. Tanah gak dijual semua sisain ⅕ lalu bangun pake keuntungan tadi.	0	-1
@Indananurlela1 Bisa. Naik dr Lempuyangan/Tugu ke Solo Balapan. Trus gojek sampe masjidnya. Deket kok g ada 10 menit. Wong mesjidnya aj keliatan dr stasiun Baliknya ngegrab soale sorenya ujan. Mumpung di gojek ada vc disc. Jadi tetep dapet murah xixixi. Jangan lupa beli Roti 'O di stasiun	0	-1
Beli ifu mie sama capcay pake gojek cuma 38k ️ luuvvvv Jadi murah krna potongan promo sampe 25k	0	-1
@tanyarlfes - untuk naik ojek coba download semua app ojek selain gojek kayak grab dan maxim. jadi bisa dipilih mana yang paling murah ketika mesen dan kalo ada promo di salah satunya gitu. dan coba beli langganan di salah satunya biar dapet diskon terus(hitungannya lebih murah) kalo ada	0	-1
@xonxoxol @1418kid @lgabyt Pk grab/gojek buat kl prg aja itu jg jarang gofood/grab jg jarang krn skrg mahal ada tmbhn biaya parkir kemasan aplikasi diskon jg ga ky dulu skrg mndg beli deket rmh lbh murah	0	-1
@marionxtte IYAH untung aku perhitungan jadi kubandingkan dulu tadi supaya lebih murah... (endingnya beli makanan lain karena saldonya yang kurang di gojek) TERIMA KASIH GRANNY!!	0	-1
@tierraluvbooks Kalau nggak salah tergantung level-nya kak harganya. Kalau di gojek lv.0-4 harganya 14.500 lv.6-8 nambah seribu. Kalau beli langsung kayaknya bisa lebih murah jadi 10 rb-an. Iya murah kak kalau deket Kalau jauh tetep mahal di ongkir	0	-1
@gheologi pernah soalnya di gojek ada diskon lebih murah kalo beli di gojek dari pada dotwmpatnya WKKWKW	0	-1
Beli WS lebih murah lewat gojek udah dapet minum lagi. Tapi entah kenapa rasanya lebih enak kalau dimakan langsung pake hotplatenya itu. Sampai sausnya caramelized gitu.. https://t.co/0HXDjd3uti	0	-1
@FOODFESS2 emang enakkk bangett nderrr mana murah sering promoan di gojek atau grab ini aku beli dpt 2 burger 1 kentang goreng yg biasa 1 kentang yg saos keju sm minum ga nyampe 50k https://t.co/6oe5ySnej5	0	-1
mending beli ayam pak gembus di gojek lebih murah tp sambelnya gada yg original ato di grab lebih mahal tp sambelnya original	0	-1
Kemarin minggu beli mekdi karena ada promo di Gojek. Sorry bgt nih tp emang jatuhnya jadi murah kalo beli itu dengan promo itu	0	-1
@discountfess Tadi juga gtu deg2an mana semalam udah dpt sekali. Tp ya udh gpp beli di Bima bayar Pake gopay (bukan yg gojek ya) dpt cashback 25rb. Yah kalau ga dpt ttp lebih murah drpda harga paket 40gb spt biasanya.. Ehh syukurnya msh dpt lagi	0	-1
@wattpadmenfess_ Ya promo atuh..... sama kayak kasih sample free di mall. Atau promo iklan gojek banyak murah. Begitu udah semua ketergantungan sama gofood naik deh tuh semua biaya2. Ya begitulah hidup.... Krn penulis juga butuh makan. Dan kalau Gofood langsung mahal apa ada yg mau beli?	0	-1
aaaa makasi mode hemat gojek jadi ga perlu jalan panas panas mana ada voc malah jadi lebih murah daripada beli langsung	0	-1
@kegblgnunfaedh Kalo mau murah pas nonton beli cemilannya di gojek/grab karena banyak promonya haha titikin aja di bioskop tersebut. Es XXI Java Tea extra lychee & brown sugar plus popcorn salt medium & caramel small cuma 100ribuan. Kadang kl beruntung dibawah 100k	0	-1
